h,v,BurnedCells,month,year
11.0,2.0,474.66,2.0,2051.0
11.0,2.0,9.58,2.0,2052.0
11.0,2.0,96.19,2.0,2053.0
11.0,2.0,97.5,2.0,2054.0
11.0,2.0,60.1,2.0,2055.0
11.0,2.0,44.42,2.0,2056.0
11.0,2.0,73.36,2.0,2057.0
11.0,2.0,28.42,2.0,2058.0
11.0,2.0,44.25,2.0,2059.0
11.0,2.0,30.74,2.0,2060.0
11.0,2.0,47.62,2.0,2091.0
11.0,2.0,69.08,2.0,2092.0
11.0,2.0,58.05,2.0,2093.0
11.0,2.0,78.26,2.0,2094.0
11.0,2.0,72.08,2.0,2095.0
11.0,2.0,182.43,2.0,2096.0
11.0,2.0,755.77,2.0,2097.0
11.0,2.0,51.26,2.0,2098.0
11.0,2.0,73.9,2.0,2099.0
11.0,2.0,829.89,2.0,2100.0
11.0,2.0,132.69,3.0,2051.0
11.0,2.0,48.33,3.0,2052.0
11.0,2.0,80.4,3.0,2053.0
11.0,2.0,52.17,3.0,2054.0
11.0,2.0,68.68,3.0,2055.0
11.0,2.0,91.05,3.0,2056.0
11.0,2.0,75.4,3.0,2057.0
11.0,2.0,74.21,3.0,2058.0
11.0,2.0,78.34,3.0,2059.0
11.0,2.0,105.14,3.0,2060.0
11.0,2.0,196.43,3.0,2091.0
11.0,2.0,95.81,3.0,2092.0
11.0,2.0,519.81,3.0,2093.0
11.0,2.0,92.43,3.0,2094.0
11.0,2.0,67.37,3.0,2095.0
11.0,2.0,129.1,3.0,2096.0
11.0,2.0,665.52,3.0,2097.0
11.0,2.0,694.59,3.0,2098.0
11.0,2.0,78.54,3.0,2099.0
11.0,2.0,775.55,3.0,2100.0
11.0,2.0,653.94,4.0,2051.0
11.0,2.0,97.03,4.0,2052.0
11.0,2.0,90.15,4.0,2053.0
11.0,2.0,47.83,4.0,2054.0
11.0,2.0,91.2,4.0,2055.0
11.0,2.0,57.38,4.0,2056.0
11.0,2.0,808.14,4.0,2057.0
11.0,2.0,221.6,4.0,2058.0
11.0,2.0,77.15,4.0,2059.0
11.0,2.0,84.0,4.0,2060.0
